STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,119.436,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,92.775,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,126.601,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,144.97,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,151.306,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,90.621,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,145.436,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,149.879,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,144.603,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,162.742,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,6.568,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,9.217,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,5.089,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,8.236,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,10.843,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,6.775,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,40.879,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,51.128,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,59.399,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,71.041,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,51.272,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,71.079,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,77.395,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,93.313,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,119.8,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,100.655,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,109.847,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,104.581,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,111.284,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,124.577,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,129.667,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,155.709,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,123.852,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,126.966,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,205.122,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,187.88,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,160.385,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,156.583,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,177.848,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,174.727,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,195.309,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,213.463,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,202.87,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,194.421,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,179.768,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,188.269,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,0.111,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.064,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,5.218,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,75.675,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,75.77,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,77.817,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,76.094,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,68.346,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,78.748,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,77.731,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,77.05,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,83.226,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,94.544,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,99.202,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,96.617,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,92.516,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ILO_EMP_TELECOM_SER,Employment: Telecommunication services,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,94.905,SUM,Sum,ILO_EMP,Employment by economic activity,3,Thousands,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
